Date,Backend,JobID,Shots,Alpha,Qubit,P_Value,Zero,One,Quality
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,0,1.5376033677694841e-31,28569,31431,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,1,0.0015785484205704864,29613,30387,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,2,0.13091112789629072,30185,29815,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,3,3.0773367969767872e-24,28756,31244,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,4,1.0,30000,30000,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,5,0.21457811672883897,30152,29848,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,6,0.7011612349143793,29953,30047,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,7,0.0004747631697360391,29572,30428,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,8,0.0005697602717200541,30422,29578,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,9,0.0025191028453422078,29630,30370,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,10,0.04122683333716371,30250,29750,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,11,0.8831561854490166,29982,30018,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,12,9.268262788341055e-06,29457,30543,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,13,5.031846722279565e-09,29284,30716,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,14,0.8382564863858263,30025,29975,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,15,0.3519538725556064,29886,30114,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,16,0.0311187442826544,30264,29736,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,17,2.6536490635188475e-23,31218,28782,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,18,0.0010597985377088798,30401,29599,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,19,3.0694537443701037e-13,30893,29107,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,20,0.10247043485974947,29800,30200,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,21,0.0263597202549015,29728,30272,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,22,0.14164469029513682,29820,30180,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,23,0.44764810678466926,30093,29907,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,24,0.0,24722,35278,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,25,0.6711441715341957,29948,30052,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,26,2.880338667752217e-23,28783,31217,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,27,9.728543248055144e-08,30653,29347,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,28,1.654253573898287e-75,27748,32252,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,29,0.9414204249274506,30009,29991,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,30,0.5136291133931241,30080,29920,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,31,0.24628293223697906,29858,30142,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,32,0.0009436448512078392,30405,29595,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,33,2.3677239024585056e-44,31711,28289,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,34,0.0957825432836284,30204,29796,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,35,0.00017273050296817536,29540,30460,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,36,0.08641073297370007,29790,30210,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,37,0.3113201889635704,29876,30124,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,38,0.00023856345402871037,30450,29550,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,39,3.534461799850717e-53,28120,31880,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,40,0.0011890601080095313,29603,30397,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,41,0.3191890116988928,30122,29878,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,42,0.007225386356520872,29671,30329,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,43,1.8820594424395654e-05,29476,30524,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,44,0.1701524086918297,30168,29832,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,45,3.6805234246949954e-16,29002,30998,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,46,6.998453304611736e-05,30487,29513,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,47,3.744424884453589e-09,30722,29278,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,48,0.30743416592739536,29875,30125,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,49,3.341279112702039e-07,30625,29375,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,50,5.591861289081403e-26,31291,28709,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,51,1.0904009282241866e-28,31361,28639,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,52,9.469379673995022e-25,28742,31258,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,53,0.0,34806,25194,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,54,0.0002098163135752743,30454,29546,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,55,0.08641073297370007,30210,29790,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,56,6.374561515827169e-10,30757,29243,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,57,1.8960734767480786e-07,30638,29362,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,58,3.356815883095894e-05,29492,30508,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,59,0.5031592380810451,30082,29918,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,60,8.884941911456711e-05,29520,30480,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,61,0.013670013413086091,30302,29698,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,62,0.8638587133317861,29979,30021,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,63,0.0001328017415604888,29532,30468,0
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,64,0.3477455989106976,30115,29885,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,65,0.2775053382081728,29867,30133,1
2025-01-25,ibm_brisbane,cyabytb7v8tg008fw520,60000,0.01,66,0.9609274287010542,29994,30006,1
