Date,Backend,JobID,Shots,Alpha,Qubit,P_Value,Zero,One,Quality
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,0,5.3135111896915865e-05,50639,49361,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,1,0.005182696467543893,49558,50442,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,2,0.010615108879958533,50404,49596,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,3,1.5626178533352696e-05,50683,49317,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,4,1.382720549774364e-38,47946,52054,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,5,1.4583212415023603e-16,51306,48694,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,6,0.03922630157873208,50326,49674,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,7,0.88933934869504,50022,49978,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,8,2.1371595407691397e-60,52592,47408,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,9,9.230971872254138e-10,50968,49032,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,10,0.1883393961819562,50208,49792,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,11,4.48159468709702e-08,50865,49135,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,12,2.8031753606413632e-15,48751,51249,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,13,0.6579690900638205,49930,50070,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,14,0.0040872514447682405,50454,49546,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,15,0.006921762202802103,50427,49573,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,16,2.6012653647687454e-05,49335,50665,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,17,0.013402121471917822,50391,49609,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,18,2.019261297761648e-05,50674,49326,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,19,0.18622407934520074,49791,50209,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,20,0.00011432858733923597,49390,50610,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,21,0.0004071176010219433,50559,49441,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,22,5.3135111896915865e-05,49361,50639,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,23,0.0002762397239473399,50575,49425,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,24,2.871903928553056e-09,50939,49061,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,25,6.163267759847304e-09,50919,49081,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,26,3.214327715835666e-16,51291,48709,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,27,5.433464235346465e-12,48910,51090,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,28,0.004791127519195063,50446,49554,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,29,1.432050778036994e-11,51068,48932,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,30,5.984347651301806e-19,48594,51406,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,31,1.0052010944085346e-19,51437,48563,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,32,0.824812574194006,49965,50035,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,33,9.270979423595079e-06,49299,50701,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,34,0.0009194947555789143,50524,49476,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,35,1.0122517980748721e-05,50698,49302,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,36,6.858246763256054e-08,50853,49147,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,37,2.666824963495088e-31,51840,48160,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,38,4.909419192794733e-09,49075,50925,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,39,0.0014036451795407896,49495,50505,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,40,1.730097640586838e-39,52079,47921,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,41,1.1651472266844333e-08,50902,49098,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,42,0.015967586574943224,50381,49619,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,43,6.163267759847304e-09,50919,49081,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,44,0.004006205942120861,50455,49545,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,45,1.0813134291577614e-06,50771,49229,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,46,2.8335426909626106e-32,51870,48130,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,47,0.017405277600107877,50376,49624,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,48,5.652605900981788e-07,50791,49209,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,49,1.4239513811673492e-19,51431,48569,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,50,0.00021040096748098372,50586,49414,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,51,1.4636936375494023e-27,48280,51720,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,52,2.775236819235284e-43,52181,47819,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,53,6.443572420572536e-07,50787,49213,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,54,8.63216185967307e-07,50778,49222,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,55,1.4259076607697124e-10,51014,48986,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,56,9.213030682870987e-24,51589,48411,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,57,4.4995537356346475e-42,52149,47851,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,58,9.798988656745827e-11,51023,48977,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,59,0.01293513273295053,50393,49607,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,60,0.010235520328539447,50406,49594,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,61,4.8864865973339705e-15,51238,48762,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,62,0.2996300438908224,50164,49836,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,63,4.2664555416017125e-17,51329,48671,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,64,4.013400180286578e-19,51413,48587,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,65,7.358234313274844e-08,50851,49149,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,66,0.1529038046544422,50226,49774,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,67,1.182724456281112e-13,51173,48827,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,68,1.796721926159042e-06,50755,49245,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,69,1.1181166805032193e-12,51125,48875,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,70,1.363881736927705e-17,51350,48650,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,71,5.4819715829144164e-14,48811,51189,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,72,2.775527026480606e-13,51155,48845,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,73,2.6125343003398075e-06,49257,50743,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,74,0.0015317387740827915,50501,49499,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,75,0.0038484767456750165,50457,49543,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,76,9.672627357172062e-09,50907,49093,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,77,1.7092635240198444e-16,51303,48697,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,78,0.7327076445879939,50054,49946,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,79,0.27947522315567186,49829,50171,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,80,0.004886425652035338,50445,49555,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,81,0.026856695507524425,50350,49650,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,82,3.2418091179198934e-06,50736,49264,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,83,0.008672777265896646,50415,49585,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,84,4.499569647417619e-19,51411,48589,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,85,3.492840508099244e-210,45108,54892,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,86,0.6903007296490036,50063,49937,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,87,4.8128033866357196e-08,50863,49137,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,88,1.2773877392810618e-05,50690,49310,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,89,0.048465804210622236,50312,49688,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,90,2.4242809760559776e-12,51108,48892,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,91,2.913285464135436e-14,51202,48798,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,92,0.09007905820483797,50268,49732,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,93,0.6262648792405463,49923,50077,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,94,0.3395737254948361,49849,50151,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,95,1.2690718154609357e-37,47973,52027,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,96,0.07979069091826975,50277,49723,1
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,97,4.172530305005636e-08,50867,49133,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,98,5.4819715829144164e-14,51189,48811,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,99,3.744727392072196e-23,51567,48433,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,100,0.0002324201742397351,50582,49418,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,101,1.402149197510967e-08,49103,50897,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,102,4.8128033866357196e-08,50863,49137,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,103,1.6913701993074548e-07,50827,49173,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,104,0.0019833948560500497,50489,49511,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,105,8.741787666195475e-06,50703,49297,0
2025-03-05,ibm_kyiv,cz46ab1h0kc00088tcz0,100000,0.01,106,0.0,40856,59144,0
